season,week,celebrity_name,fan_votes,judge_total,voting_method,eliminated,estimation_method
10,3,Evan Lysacek,1602353.5832628468,26.0,percent,False,enhanced_lightgbm_percent
10,3,Pamela Anderson,1005747.1305587773,21.0,percent,False,enhanced_lightgbm_percent
10,3,Nicole Scherzinger,1577723.0464317615,23.0,percent,False,enhanced_lightgbm_percent
10,3,Erin Andrews,1438834.151140467,23.0,percent,False,enhanced_lightgbm_percent
10,3,Kate Gosselin,539819.38095683,15.0,percent,False,enhanced_lightgbm_percent
10,3,Jake Pavelka,1005747.1206246697,21.0,percent,False,enhanced_lightgbm_percent
10,4,Aiden Turner,495470.202739813,16.5,percent,True,enhanced_lightgbm_percent
10,4,Niecy Nash,856169.5110423255,18.0,percent,False,enhanced_lightgbm_percent
10,4,Chad Ochocinco,1065719.5214675625,22.0,percent,False,enhanced_lightgbm_percent
10,4,Evan Lysacek,1796102.876263627,26.0,percent,False,enhanced_lightgbm_percent
10,4,Pamela Anderson,1426418.8414643577,23.5,percent,False,enhanced_lightgbm_percent
10,4,Nicole Scherzinger,1787118.151527045,25.0,percent,False,enhanced_lightgbm_percent
10,4,Erin Andrews,1216868.8211050136,19.5,percent,False,enhanced_lightgbm_percent
10,4,Kate Gosselin,490977.8386113473,16.0,percent,False,enhanced_lightgbm_percent
10,4,Jake Pavelka,865154.2357789081,19.0,percent,False,enhanced_lightgbm_percent
10,5,Niecy Nash,798410.407433982,18.0,percent,False,enhanced_lightgbm_percent
10,5,Chad Ochocinco,798410.407433982,18.0,percent,False,enhanced_lightgbm_percent
10,5,Evan Lysacek,1926782.2754728165,27.0,percent,False,enhanced_lightgbm_percent
10,5,Pamela Anderson,1243978.8016661985,21.0,percent,False,enhanced_lightgbm_percent
10,5,Nicole Scherzinger,1946050.0972266423,29.0,percent,False,enhanced_lightgbm_percent
10,5,Erin Andrews,1461946.049552667,22.0,percent,False,enhanced_lightgbm_percent
10,5,Kate Gosselin,561175.3377936874,15.0,percent,True,enhanced_lightgbm_percent
10,5,Jake Pavelka,1263246.6234200243,23.0,percent,False,enhanced_lightgbm_percent
10,6,Niecy Nash,762891.179704793,25.9998,percent,False,enhanced_lightgbm_percent
10,6,Chad Ochocinco,1358320.0752769406,30.9999,percent,False,enhanced_lightgbm_percent
10,6,Evan Lysacek,1604200.6115032812,27.0,percent,False,enhanced_lightgbm_percent
10,6,Pamela Anderson,1350344.7653698307,29.9998,percent,False,enhanced_lightgbm_percent
10,6,Nicole Scherzinger,2231525.95846418,35.9999,percent,False,enhanced_lightgbm_percent
10,6,Erin Andrews,1937799.940492026,34.0,percent,False,enhanced_lightgbm_percent
10,6,Jake Pavelka,754917.4691889484,24.9999,percent,True,enhanced_lightgbm_percent
10,7,Niecy Nash,987231.4497785992,24.5,percent,False,enhanced_lightgbm_percent
10,7,Chad Ochocinco,1365627.4799200797,26.0,percent,False,enhanced_lightgbm_percent
10,7,Evan Lysacek,2463302.114821441,27.0,percent,False,enhanced_lightgbm_percent
10,7,Pamela Anderson,997949.5852191475,25.5,percent,True,enhanced_lightgbm_percent
10,7,Nicole Scherzinger,2463302.114821441,27.0,percent,False,enhanced_lightgbm_percent
10,7,Erin Andrews,1722587.2554392903,25.5,percent,False,enhanced_lightgbm_percent
10,8,Niecy Nash,1209193.3803205788,21.5,percent,True,enhanced_lightgbm_percent
10,8,Chad Ochocinco,1222368.6196166896,22.5,percent,False,enhanced_lightgbm_percent
10,8,Evan Lysacek,2663958.429825237,26.5,percent,False,enhanced_lightgbm_percent
10,8,Nicole Scherzinger,2703484.1179112466,29.5,percent,False,enhanced_lightgbm_percent
10,8,Erin Andrews,2200995.452326249,26.5,percent,False,enhanced_lightgbm_percent
10,9,Chad Ochocinco,1141056.600161386,26.0,percent,True,enhanced_lightgbm_percent
10,9,Evan Lysacek,3465406.276897951,29.5,percent,False,enhanced_lightgbm_percent
10,9,Nicole Scherzinger,3465406.276897951,29.5,percent,False,enhanced_lightgbm_percent
10,9,Erin Andrews,1928130.8460427136,28.0,percent,False,enhanced_lightgbm_percent
10,10,Evan Lysacek,2923066.3329902906,26.8887,percent,True,enhanced_lightgbm_percent
10,10,Nicole Scherzinger,4151627.4113271027,28.7777,percent,False,enhanced_lightgbm_percent
10,10,Erin Andrews,2925306.2556826067,26.9998,percent,False,enhanced_lightgbm_percent
11,1,David Hasselhoff,288978.5463792421,15.0,percent,True,enhanced_lightgbm_percent
11,1,Florence Henderson,617607.5936271434,18.0,percent,False,enhanced_lightgbm_percent
11,1,Kyle Massey,1416442.1106256892,50.333200000000005,percent,False,enhanced_lightgbm_percent
11,1,Jennifer Grey,1540322.7701799269,54.0,percent,False,enhanced_lightgbm_percent
11,1,Rick Fox,951612.9797677725,22.0,percent,False,enhanced_lightgbm_percent
11,1,Kurt Warner,831317.2713318554,19.0,percent,False,enhanced_lightgbm_percent
11,1,Margaret Cho,393145.2133017075,15.0,percent,False,enhanced_lightgbm_percent
11,1,Michael Bolton,398521.5621285426,16.0,percent,False,enhanced_lightgbm_percent
11,1,Brandy,1061155.9905500193,23.0,percent,False,enhanced_lightgbm_percent
11,1,The Situation,393145.2083346539,15.0,percent,False,enhanced_lightgbm_percent
11,1,Audrina Patridge,831317.2713318557,19.0,percent,False,enhanced_lightgbm_percent
11,1,Bristol Palin,1276433.482441592,43.6666,percent,False,enhanced_lightgbm_percent
11,2,Florence Henderson,706351.1471247931,19.0,percent,False,enhanced_lightgbm_percent
11,2,Kyle Massey,1404651.257953001,22.0,percent,False,enhanced_lightgbm_percent
11,2,Jennifer Grey,1419734.2131742672,24.0,percent,False,enhanced_lightgbm_percent
11,2,Rick Fox,946659.3349675671,21.0,percent,False,enhanced_lightgbm_percent
11,2,Kurt Warner,834046.7186568134,21.0,percent,False,enhanced_lightgbm_percent
11,2,Margaret Cho,473584.4468267592,18.0,percent,False,enhanced_lightgbm_percent
11,2,Michael Bolton,315722.9648522063,12.0,percent,True,enhanced_lightgbm_percent
11,2,Brandy,1059271.9413442134,21.0,percent,False,enhanced_lightgbm_percent
11,2,The Situation,473584.436892652,18.0,percent,False,enhanced_lightgbm_percent
11,2,Audrina Patridge,1074354.8965654797,23.0,percent,False,enhanced_lightgbm_percent
11,2,Bristol Palin,1292038.6416422476,22.0,percent,False,enhanced_lightgbm_percent
11,3,Florence Henderson,567496.2335617482,20.0,percent,False,enhanced_lightgbm_percent
11,3,Kyle Massey,1423454.0012519888,23.0,percent,False,enhanced_lightgbm_percent
11,3,Jennifer Grey,1569884.3646946384,24.0,percent,False,enhanced_lightgbm_percent
11,3,Rick Fox,1153217.697266454,24.0,percent,False,enhanced_lightgbm_percent
11,3,Kurt Warner,1006787.3338238046,23.0,percent,False,enhanced_lightgbm_percent
11,3,Margaret Cho,413524.3825737006,18.0,percent,True,enhanced_lightgbm_percent
11,3,Brandy,1292106.5830978132,24.0,percent,False,enhanced_lightgbm_percent
11,3,The Situation,567496.2335617483,20.0,percent,False,enhanced_lightgbm_percent
11,3,Audrina Patridge,1307189.5383203947,26.0,percent,False,enhanced_lightgbm_percent
11,3,Bristol Palin,698843.6318477093,19.0,percent,False,enhanced_lightgbm_percent
11,4,Florence Henderson,673146.3551852907,17.5,percent,False,enhanced_lightgbm_percent
11,4,Kyle Massey,1546763.953128723,20.0,percent,False,enhanced_lightgbm_percent
11,4,Jennifer Grey,1791319.8790066966,28.0,percent,False,enhanced_lightgbm_percent
11,4,Rick Fox,1031904.3764372568,19.5,percent,False,enhanced_lightgbm_percent
11,4,Kurt Warner,668490.8552072978,17.0,percent,False,enhanced_lightgbm_percent
11,4,Brandy,1584007.913216238,24.0,percent,False,enhanced_lightgbm_percent
11,4,The Situation,470489.87943871773,14.0,percent,True,enhanced_lightgbm_percent
11,4,Audrina Patridge,1404628.887689094,23.0,percent,False,enhanced_lightgbm_percent
11,4,Bristol Palin,829247.900690684,16.0,percent,False,enhanced_lightgbm_percent
11,5,Florence Henderson,608974.3582408756,21.0,percent,True,enhanced_lightgbm_percent
11,5,Kyle Massey,1016483.5255553579,20.0,percent,False,enhanced_lightgbm_percent
11,5,Jennifer Grey,1895604.4010654143,25.0,percent,False,enhanced_lightgbm_percent
11,5,Rick Fox,1469780.2163939872,24.0,percent,False,enhanced_lightgbm_percent
11,5,Kurt Warner,1261446.8833645636,24.0,percent,False,enhanced_lightgbm_percent
11,5,Brandy,1913919.408488252,27.0,percent,False,enhanced_lightgbm_percent
11,5,Audrina Patridge,1043956.0416566676,23.0,percent,False,enhanced_lightgbm_percent
11,5,Bristol Palin,789835.1652348819,18.0,percent,False,enhanced_lightgbm_percent
11,6,Kyle Massey,1630434.724585506,29.9999,percent,False,enhanced_lightgbm_percent
11,6,Jennifer Grey,1900161.8121631087,29.0,percent,False,enhanced_lightgbm_percent
11,6,Rick Fox,1352657.8306002328,30.0,percent,False,enhanced_lightgbm_percent
11,6,Kurt Warner,732688.9815397154,21.9999,percent,False,enhanced_lightgbm_percent
11,6,Brandy,2234299.7487688824,35.9999,percent,False,enhanced_lightgbm_percent
11,6,Audrina Patridge,1090981.5390077487,31.9998,percent,True,enhanced_lightgbm_percent
11,6,Bristol Palin,1058775.363334808,27.9998,percent,False,enhanced_lightgbm_percent
11,7,Kyle Massey,1717061.1363425413,33.5,percent,False,enhanced_lightgbm_percent
11,7,Jennifer Grey,2465679.629174794,36.5,percent,False,enhanced_lightgbm_percent
11,7,Rick Fox,1000417.0583227024,34.5,percent,True,enhanced_lightgbm_percent
11,7,Kurt Warner,1366732.706002779,35.0,percent,False,enhanced_lightgbm_percent
11,7,Brandy,2103360.79079685,36.5,percent,False,enhanced_lightgbm_percent
11,7,Bristol Palin,1346748.6793603324,32.5,percent,False,enhanced_lightgbm_percent
11,8,Kyle Massey,2204053.1011621426,28.0,percent,False,enhanced_lightgbm_percent
11,8,Jennifer Grey,2673305.3823462687,28.5,percent,False,enhanced_lightgbm_percent
11,8,Kurt Warner,1227812.7187435236,24.0,percent,True,enhanced_lightgbm_percent
11,8,Brandy,2210342.424372086,28.5,percent,False,enhanced_lightgbm_percent
11,8,Bristol Palin,1684486.373375979,23.5,percent,False,enhanced_lightgbm_percent
11,9,Kyle Massey,2507309.9435113394,29.0,percent,False,enhanced_lightgbm_percent
11,9,Jennifer Grey,3216374.2669542246,30.0,percent,False,enhanced_lightgbm_percent
11,9,Brandy,1805555.5536456858,28.5,percent,True,enhanced_lightgbm_percent
11,9,Bristol Palin,2470760.23588875,26.5,percent,False,enhanced_lightgbm_percent
11,10,Kyle Massey,2929813.1450740984,27.3332,percent,True,enhanced_lightgbm_percent
11,10,Jennifer Grey,4173839.6676433026,30.0,percent,False,enhanced_lightgbm_percent
11,10,Bristol Palin,2896347.187282599,25.666600000000003,percent,False,enhanced_lightgbm_percent
12,2,Ralph Macchio,1101004.1802178677,21.0,percent,False,enhanced_lightgbm_percent
12,2,Chelsea Kane,1077856.021320897,18.0,percent,False,enhanced_lightgbm_percent
12,2,Kirstie Alley,1210659.0146204017,20.0,percent,False,enhanced_lightgbm_percent
12,2,Hines Ward,1468548.9416310163,23.0,percent,False,enhanced_lightgbm_percent
12,2,Sugar Ray Leonard,483285.5116460699,17.0,percent,False,enhanced_lightgbm_percent
12,2,Chris Jericho,1233807.1735173725,23.0,percent,False,enhanced_lightgbm_percent
12,2,Petra Nemcova,608372.455291287,18.0,percent,False,enhanced_lightgbm_percent
12,2,Mike Catherwood,365914.62758924795,17.0,percent,True,enhanced_lightgbm_percent
12,2,Romeo,1233807.163583265,23.0,percent,False,enhanced_lightgbm_percent
12,2,Wendy Williams,483285.5116460699,17.0,percent,False,enhanced_lightgbm_percent
12,2,Kendra Wilkinson,733459.398936504,19.0,percent,False,enhanced_lightgbm_percent
12,3,Ralph Macchio,996884.7394210583,21.0,percent,False,enhanced_lightgbm_percent
12,3,Chelsea Kane,1429127.7294418819,23.0,percent,False,enhanced_lightgbm_percent
12,3,Kirstie Alley,1274662.5109702544,21.0,percent,False,enhanced_lightgbm_percent
12,3,Hines Ward,1583592.937979402,25.0,percent,False,enhanced_lightgbm_percent
12,3,Sugar Ray Leonard,572429.9107816962,20.0,percent,False,enhanced_lightgbm_percent
12,3,Chris Jericho,857995.8437123531,21.0,percent,False,enhanced_lightgbm_percent
12,3,Petra Nemcova,1305815.156496099,25.0,percent,False,enhanced_lightgbm_percent
12,3,Romeo,572429.9107816962,20.0,percent,False,enhanced_lightgbm_percent
12,3,Wendy Williams,394600.19823157776,15.0,percent,True,enhanced_lightgbm_percent
12,3,Kendra Wilkinson,1012461.0621839808,23.0,percent,False,enhanced_lightgbm_percent
12,4,Ralph Macchio,1417543.1448646006,25.0,percent,False,enhanced_lightgbm_percent
12,4,Chelsea Kane,1772855.9867548393,26.0,percent,False,enhanced_lightgbm_percent
12,4,Kirstie Alley,1219660.1949380275,22.0,percent,False,enhanced_lightgbm_percent
12,4,Hines Ward,1764765.371188615,25.0,percent,False,enhanced_lightgbm_percent
12,4,Sugar Ray Leonard,343514.02349587466,21.0,percent,True,enhanced_lightgbm_percent
12,4,Chris Jericho,1054139.7072763527,23.0,percent,False,enhanced_lightgbm_percent
12,4,Petra Nemcova,880528.5841802376,23.0,percent,False,enhanced_lightgbm_percent
12,4,Romeo,1054139.707276353,23.0,percent,False,enhanced_lightgbm_percent
12,4,Kendra Wilkinson,492853.28002510086,18.0,percent,False,enhanced_lightgbm_percent
12,5,Ralph Macchio,814003.4349550053,22.0,percent,False,enhanced_lightgbm_percent
12,5,Chelsea Kane,1890034.3657052978,26.0,percent,False,enhanced_lightgbm_percent
12,5,Kirstie Alley,1239261.1777324197,23.0,percent,False,enhanced_lightgbm_percent
12,5,Hines Ward,1898625.4215325408,27.0,percent,False,enhanced_lightgbm_percent
12,5,Chris Jericho,1473367.6986233413,26.0,percent,False,enhanced_lightgbm_percent
12,5,Petra Nemcova,605670.101414027,22.0,percent,True,enhanced_lightgbm_percent
12,5,Romeo,1473367.6986233413,26.0,percent,False,enhanced_lightgbm_percent
12,5,Kendra Wilkinson,605670.101414027,22.0,percent,False,enhanced_lightgbm_percent
12,6,Ralph Macchio,1055555.5507310883,24.0,percent,False,enhanced_lightgbm_percent
12,6,Chelsea Kane,2203703.710230266,28.0,percent,False,enhanced_lightgbm_percent
12,6,Kirstie Alley,1351851.8492975906,26.0,percent,False,enhanced_lightgbm_percent
12,6,Hines Ward,1916666.6653884181,27.0,percent,False,enhanced_lightgbm_percent
12,6,Chris Jericho,759259.2620986935,22.0,percent,True,enhanced_lightgbm_percent
12,6,Romeo,1648148.137929985,28.0,percent,False,enhanced_lightgbm_percent
12,6,Kendra Wilkinson,1064814.8243239573,25.0,percent,False,enhanced_lightgbm_percent
12,7,Ralph Macchio,1741052.5470486097,33.0,percent,False,enhanced_lightgbm_percent
12,7,Chelsea Kane,2094529.6552924635,32.0,percent,False,enhanced_lightgbm_percent
12,7,Kirstie Alley,1714527.3665990324,30.0,percent,False,enhanced_lightgbm_percent
12,7,Hines Ward,2465690.2304148455,33.0,percent,False,enhanced_lightgbm_percent
12,7,Romeo,989889.6633645808,30.0,percent,False,enhanced_lightgbm_percent
12,7,Kendra Wilkinson,994310.5372804694,30.5,percent,True,enhanced_lightgbm_percent
12,8,Ralph Macchio,1275263.942360986,23.0,percent,False,enhanced_lightgbm_percent
12,8,Chelsea Kane,2803544.5115613923,27.5,percent,False,enhanced_lightgbm_percent
12,8,Kirstie Alley,1810331.8156242743,26.5,percent,False,enhanced_lightgbm_percent
12,8,Hines Ward,2797134.2308546514,27.0,percent,False,enhanced_lightgbm_percent
12,8,Romeo,1313725.4995986964,26.0,percent,True,enhanced_lightgbm_percent
12,9,Ralph Macchio,1729314.4234843997,24.0,percent,True,enhanced_lightgbm_percent
12,9,Chelsea Kane,3295508.2693330627,36.5,percent,False,enhanced_lightgbm_percent
12,9,Kirstie Alley,1771867.6111714772,27.0,percent,False,enhanced_lightgbm_percent
12,9,Hines Ward,3203309.696011061,30.0,percent,False,enhanced_lightgbm_percent
12,10,Chelsea Kane,2947110.3825255795,29.666600000000003,percent,True,enhanced_lightgbm_percent
12,10,Kirstie Alley,2915303.042808327,27.9999,percent,False,enhanced_lightgbm_percent
12,10,Hines Ward,4137586.5746660926,29.666600000000003,percent,False,enhanced_lightgbm_percent
13,1,Elisabetta Canalis,387796.89829229197,15.0,percent,False,enhanced_lightgbm_percent
13,1,David Arquette,709258.7168615076,18.0,percent,False,enhanced_lightgbm_percent
13,1,Ricki Lake,1383225.9435102744,47.9999,percent,False,enhanced_lightgbm_percent
13,1,J.R. Martinez,1496828.7577983844,50.166500000000006,percent,False,enhanced_lightgbm_percent
13,1,Metta World Peace (Ron),280642.9587692201,14.0,percent,True,enhanced_lightgbm_percent
13,1,Hope Solo,929094.5193213881,21.0,percent,False,enhanced_lightgbm_percent
13,1,Chynna Phillips,1036248.45884446,22.0,percent,False,enhanced_lightgbm_percent
13,1,Kristin Cavallari,816412.651417526,19.0,percent,False,enhanced_lightgbm_percent
13,1,Carson Kressley,602104.7823054894,17.0,percent,False,enhanced_lightgbm_percent
13,1,Chaz Bono,602104.7823054894,17.0,percent,False,enhanced_lightgbm_percent
13,1,Nancy Grace,494950.8378153639,16.0,percent,False,enhanced_lightgbm_percent
13,1,Rob Kardashian,1261330.6927586047,44.333200000000005,percent,False,enhanced_lightgbm_percent
13,2,Elisabetta Canalis,504172.9000572797,21.0,percent,True,enhanced_lightgbm_percent
13,2,David Arquette,597492.1217499811,18.0,percent,False,enhanced_lightgbm_percent
13,2,Ricki Lake,1445046.5154260506,23.0,percent,False,enhanced_lightgbm_percent
13,2,J.R. Martinez,1437572.6593999893,22.0,percent,False,enhanced_lightgbm_percent
13,2,Hope Solo,720706.6827377328,19.0,percent,False,enhanced_lightgbm_percent
13,2,Chynna Phillips,851395.1196197596,21.0,percent,False,enhanced_lightgbm_percent
13,2,Kristin Cavallari,1090350.4352397379,22.0,percent,False,enhanced_lightgbm_percent
13,2,Carson Kressley,597492.1018817667,18.0,percent,False,enhanced_lightgbm_percent
13,2,Chaz Bono,590018.2657239203,17.0,percent,False,enhanced_lightgbm_percent
13,2,Nancy Grace,851395.1196197595,21.0,percent,False,enhanced_lightgbm_percent
13,2,Rob Kardashian,1314358.0785440234,21.0,percent,False,enhanced_lightgbm_percent
13,3,David Arquette,1002109.7027465061,24.0,percent,False,enhanced_lightgbm_percent
13,3,Ricki Lake,1578762.3172299392,27.0,percent,False,enhanced_lightgbm_percent
13,3,J.R. Martinez,1571729.942484859,26.0,percent,False,enhanced_lightgbm_percent
13,3,Hope Solo,1002109.7027465062,24.0,percent,False,enhanced_lightgbm_percent
13,3,Chynna Phillips,1155063.2999634456,26.0,percent,False,enhanced_lightgbm_percent
13,3,Kristin Cavallari,585443.0377859807,24.0,percent,True,enhanced_lightgbm_percent
13,3,Carson Kressley,717299.5729432218,23.0,percent,False,enhanced_lightgbm_percent
13,3,Chaz Bono,543248.9309639033,18.0,percent,False,enhanced_lightgbm_percent
13,3,Nancy Grace,564345.9955944978,21.0,percent,False,enhanced_lightgbm_percent
13,3,Rob Kardashian,1279887.4975411415,24.0,percent,False,enhanced_lightgbm_percent
13,4,David Arquette,1051468.6322062921,23.0,percent,False,enhanced_lightgbm_percent
13,4,Ricki Lake,1793759.989245581,29.0,percent,False,enhanced_lightgbm_percent
13,4,J.R. Martinez,1769836.5142535917,26.0,percent,False,enhanced_lightgbm_percent
13,4,Hope Solo,1233054.2239784314,24.0,percent,False,enhanced_lightgbm_percent
13,4,Chynna Phillips,514686.3419311316,21.0,percent,True,enhanced_lightgbm_percent
13,4,Carson Kressley,680322.9636207541,20.0,percent,False,enhanced_lightgbm_percent
13,4,Chaz Bono,688297.4486620127,21.0,percent,False,enhanced_lightgbm_percent
13,4,Nancy Grace,688297.4486620126,21.0,percent,False,enhanced_lightgbm_percent
13,4,Rob Kardashian,1580276.4374401928,24.0,percent,False,enhanced_lightgbm_percent
13,5,David Arquette,1290007.2742131273,25.0,percent,False,enhanced_lightgbm_percent
13,5,Ricki Lake,1708492.447320252,24.0,percent,False,enhanced_lightgbm_percent
13,5,J.R. Martinez,1957628.6520509738,28.0,percent,False,enhanced_lightgbm_percent
13,5,Hope Solo,1281142.026833104,24.0,percent,False,enhanced_lightgbm_percent
13,5,Carson Kressley,595790.1443011019,19.0,percent,True,enhanced_lightgbm_percent
13,5,Chaz Bono,613520.6291270414,21.0,percent,False,enhanced_lightgbm_percent
13,5,Nancy Grace,836061.1115859085,22.0,percent,False,enhanced_lightgbm_percent
13,5,Rob Kardashian,1717357.7145684909,25.0,percent,False,enhanced_lightgbm_percent
13,6,David Arquette,1037375.3062676217,23.0,percent,False,enhanced_lightgbm_percent
13,6,Ricki Lake,2172885.086241558,29.0,percent,False,enhanced_lightgbm_percent
13,6,J.R. Martinez,2172885.086241558,29.0,percent,False,enhanced_lightgbm_percent
13,6,Hope Solo,1007254.824648226,20.0,percent,False,enhanced_lightgbm_percent
13,6,Chaz Bono,728397.4541297451,19.0,percent,True,enhanced_lightgbm_percent
13,6,Nancy Grace,1316232.68672021,24.0,percent,False,enhanced_lightgbm_percent
13,6,Rob Kardashian,1564969.5557510804,22.0,percent,False,enhanced_lightgbm_percent
13,7,David Arquette,991986.9534369134,23.5,percent,True,enhanced_lightgbm_percent
13,7,Ricki Lake,2475392.015289439,26.5,percent,False,enhanced_lightgbm_percent
13,7,J.R. Martinez,2084631.739080418,24.0,percent,False,enhanced_lightgbm_percent
13,7,Hope Solo,1371370.6248351496,25.0,percent,False,enhanced_lightgbm_percent
13,7,Nancy Grace,974922.0786685761,22.0,percent,False,enhanced_lightgbm_percent
13,7,Rob Kardashian,2101696.5886895037,25.5,percent,False,enhanced_lightgbm_percent
13,8,Ricki Lake,2295404.64780364,26.0,percent,False,enhanced_lightgbm_percent
13,8,J.R. Martinez,2837080.776871116,30.0,percent,False,enhanced_lightgbm_percent
13,8,Hope Solo,1805208.5737338457,26.0,percent,False,enhanced_lightgbm_percent
13,8,Nancy Grace,1263532.4347322625,22.0,percent,True,enhanced_lightgbm_percent
13,8,Rob Kardashian,1798773.5668591356,25.5,percent,False,enhanced_lightgbm_percent
13,9,Ricki Lake,3248945.730853235,33.4999,percent,False,enhanced_lightgbm_percent
13,9,J.R. Martinez,2477146.524714859,28.0,percent,False,enhanced_lightgbm_percent
13,9,Hope Solo,1733472.619852044,24.4998,percent,True,enhanced_lightgbm_percent
13,9,Rob Kardashian,2540435.1245798618,32.4998,percent,False,enhanced_lightgbm_percent
13,10,Ricki Lake,2933221.267297966,27.9999,percent,True,enhanced_lightgbm_percent
13,10,J.R. Martinez,4126983.470288843,28.1665,percent,False,enhanced_lightgbm_percent
13,10,Rob Kardashian,2939795.262413191,28.3332,percent,False,enhanced_lightgbm_percent
14,2,William Levy,1345370.8563411548,25.0,percent,False,enhanced_lightgbm_percent
14,2,Jack Wagner,626143.2752119022,21.0,percent,False,enhanced_lightgbm_percent
14,2,Sherri Sheperd,836947.5429601056,23.0,percent,False,enhanced_lightgbm_percent
14,2,Jaleel White,830751.7592859704,22.0,percent,False,enhanced_lightgbm_percent
14,2,Roshon Fegan,1153153.949549465,26.0,percent,False,enhanced_lightgbm_percent
14,2,Melissa Gilbert,421534.7812037267,20.0,percent,False,enhanced_lightgbm_percent
14,2,Martina Navratilova,303741.06508019264,17.0,percent,True,enhanced_lightgbm_percent
14,2,Donald Driver,1140762.3822011943,24.0,percent,False,enhanced_lightgbm_percent
14,2,Gavin DeGraw,526936.9299789899,21.0,percent,False,enhanced_lightgbm_percent
14,2,Gladys Knight,415338.99752959126,19.0,percent,False,enhanced_lightgbm_percent
14,2,Katherine Jenkins,1351566.6499493981,26.0,percent,False,enhanced_lightgbm_percent
14,2,Maria Menounos,1047751.8107083096,25.0,percent,False,enhanced_lightgbm_percent
14,3,William Levy,1457746.4864473683,28.0,percent,False,enhanced_lightgbm_percent
14,3,Jack Wagner,494969.81804164185,24.0,percent,True,enhanced_lightgbm_percent
14,3,Sherri Sheperd,729711.6072601292,24.0,percent,False,enhanced_lightgbm_percent
14,3,Jaleel White,853034.8797523171,25.0,percent,False,enhanced_lightgbm_percent
14,3,Roshon Fegan,970405.7644274537,25.0,percent,False,enhanced_lightgbm_percent
14,3,Melissa Gilbert,494969.81804164185,24.0,percent,False,enhanced_lightgbm_percent
14,3,Donald Driver,1211099.9315288852,26.0,percent,False,enhanced_lightgbm_percent
14,3,Gavin DeGraw,612340.7027167785,24.0,percent,False,enhanced_lightgbm_percent
14,3,Gladys Knight,612340.7225849925,24.0,percent,False,enhanced_lightgbm_percent
14,3,Katherine Jenkins,1463698.8543962054,29.0,percent,False,enhanced_lightgbm_percent
14,3,Maria Menounos,1099681.414802586,27.0,percent,False,enhanced_lightgbm_percent
14,4,William Levy,1129589.8806953162,22.0,percent,False,enhanced_lightgbm_percent
14,4,Sherri Sheperd,427992.3682550262,21.0,percent,True,enhanced_lightgbm_percent
14,4,Jaleel White,712923.2235376962,22.0,percent,False,enhanced_lightgbm_percent
14,4,Roshon Fegan,1297091.0819233342,26.0,percent,False,enhanced_lightgbm_percent
14,4,Melissa Gilbert,712923.2235376962,22.0,percent,False,enhanced_lightgbm_percent
14,4,Donald Driver,1582021.9372060036,27.0,percent,False,enhanced_lightgbm_percent
14,4,Gavin DeGraw,858965.1831670516,23.0,percent,False,enhanced_lightgbm_percent
14,4,Gladys Knight,559728.1899981912,20.0,percent,False,enhanced_lightgbm_percent
14,4,Katherine Jenkins,1421673.819822243,24.0,percent,False,enhanced_lightgbm_percent
14,4,Maria Menounos,1297091.0918574417,26.0,percent,False,enhanced_lightgbm_percent
14,5,William Levy,1715773.8123591072,29.0,percent,False,enhanced_lightgbm_percent
14,5,Jaleel White,845238.0891401782,24.0,percent,False,enhanced_lightgbm_percent
14,5,Roshon Fegan,1026785.7132748207,26.0,percent,False,enhanced_lightgbm_percent
14,5,Melissa Gilbert,656249.9974356075,21.0,percent,False,enhanced_lightgbm_percent
14,5,Donald Driver,1534226.1882244647,27.0,percent,False,enhanced_lightgbm_percent
14,5,Gavin DeGraw,474702.38323507213,19.0,percent,True,enhanced_lightgbm_percent
14,5,Gladys Knight,663690.4848737501,22.0,percent,False,enhanced_lightgbm_percent
14,5,Katherine Jenkins,1715773.8123591074,29.0,percent,False,enhanced_lightgbm_percent
14,5,Maria Menounos,1367559.5190978928,27.0,percent,False,enhanced_lightgbm_percent
14,6,William Levy,1690892.1005198325,36.0,percent,False,enhanced_lightgbm_percent
14,6,Jaleel White,1489017.4458592958,36.9998,percent,False,enhanced_lightgbm_percent
14,6,Roshon Fegan,805877.7524944422,27.9998,percent,False,enhanced_lightgbm_percent
14,6,Melissa Gilbert,818798.9762202069,30.0,percent,False,enhanced_lightgbm_percent
14,6,Donald Driver,1677971.5225110373,33.9999,percent,False,enhanced_lightgbm_percent
14,6,Gladys Knight,571705.8450051657,24.0,percent,True,enhanced_lightgbm_percent
14,6,Katherine Jenkins,1918604.692547219,38.9999,percent,False,enhanced_lightgbm_percent
14,6,Maria Menounos,1027131.6648428013,29.9999,percent,False,enhanced_lightgbm_percent
14,7,William Levy,1853593.4995895484,26.5,percent,False,enhanced_lightgbm_percent
14,7,Jaleel White,769242.0255930097,25.5,percent,True,enhanced_lightgbm_percent
14,7,Roshon Fegan,1042600.5786306852,26.0,percent,False,enhanced_lightgbm_percent
14,7,Melissa Gilbert,751076.7492309958,23.5,percent,False,enhanced_lightgbm_percent
14,7,Donald Driver,1584776.298508759,26.5,percent,False,enhanced_lightgbm_percent
14,7,Katherine Jenkins,2126952.0382550466,27.0,percent,False,enhanced_lightgbm_percent
14,7,Maria Menounos,1871758.810191954,28.5,percent,False,enhanced_lightgbm_percent
