season,week,celebrity_name,fan_votes,judge_total,voting_method,eliminated,estimation_method
10,3,Buzz Aldrin,379956.39176492667,13.0,percent,True,advanced_ensemble_percent
10,3,Chad Ochocinco,710651.6964183119,20.0,percent,False,advanced_ensemble_percent
10,3,Evan Lysacek,1579584.9199184098,26.0,percent,False,advanced_ensemble_percent
10,3,Pamela Anderson,1128697.9441421626,21.0,percent,False,advanced_ensemble_percent
10,3,Nicole Scherzinger,1554954.3738791125,23.0,percent,False,advanced_ensemble_percent
10,3,Erin Andrews,1418342.3486641597,23.0,percent,False,advanced_ensemble_percent
10,3,Kate Gosselin,532988.7810060779,15.0,percent,False,advanced_ensemble_percent
10,3,Jake Pavelka,992085.9189272098,21.0,percent,False,advanced_ensemble_percent
10,4,Aiden Turner,495470.2067834619,16.5,percent,True,advanced_ensemble_percent
10,4,Niecy Nash,682558.3956198692,18.0,percent,False,advanced_ensemble_percent
10,4,Chad Ochocinco,1065719.5279542385,22.0,percent,False,advanced_ensemble_percent
10,4,Evan Lysacek,1796102.8742672184,26.0,percent,False,advanced_ensemble_percent
10,4,Pamela Anderson,1426418.8387997854,23.5,percent,False,advanced_ensemble_percent
10,4,Nicole Scherzinger,1787118.1496453325,25.0,percent,False,advanced_ensemble_percent
10,4,Erin Andrews,1390479.9403122417,19.5,percent,False,advanced_ensemble_percent
10,4,Kate Gosselin,490977.8344197384,16.0,percent,False,advanced_ensemble_percent
10,4,Jake Pavelka,865154.2321981142,19.0,percent,False,advanced_ensemble_percent
10,5,Niecy Nash,831305.1410494193,18.0,percent,False,advanced_ensemble_percent
10,5,Chad Ochocinco,831305.1410494193,18.0,percent,False,advanced_ensemble_percent
10,5,Evan Lysacek,1795203.3261753574,27.0,percent,False,advanced_ensemble_percent
10,5,Pamela Anderson,1079505.121225156,21.0,percent,False,advanced_ensemble_percent
10,5,Nicole Scherzinger,2033769.3928364068,29.0,percent,False,advanced_ensemble_percent
10,5,Erin Andrews,1527735.5239372994,22.0,percent,False,advanced_ensemble_percent
10,5,Kate Gosselin,583105.1608736825,15.0,percent,True,advanced_ensemble_percent
10,5,Jake Pavelka,1318071.1928532587,23.0,percent,False,advanced_ensemble_percent
10,6,Niecy Nash,1013787.231727136,25.9998,percent,False,advanced_ensemble_percent
10,6,Chad Ochocinco,1322477.7793515066,30.9999,percent,False,advanced_ensemble_percent
10,6,Evan Lysacek,1559397.7483618988,27.0,percent,False,advanced_ensemble_percent
10,6,Pamela Anderson,1314502.469265285,29.9998,percent,False,advanced_ensemble_percent
10,6,Nicole Scherzinger,2168801.934133117,35.9999,percent,False,advanced_ensemble_percent
10,6,Erin Andrews,1884036.512104707,34.0,percent,False,advanced_ensemble_percent
10,6,Jake Pavelka,736996.3250563508,24.9999,percent,True,advanced_ensemble_percent
10,7,Niecy Nash,957038.2285985923,24.5,percent,False,advanced_ensemble_percent
10,7,Chad Ochocinco,1667559.8314806975,26.0,percent,False,advanced_ensemble_percent
10,7,Evan Lysacek,2372722.400605567,27.0,percent,False,advanced_ensemble_percent
10,7,Pamela Anderson,967756.3409861139,25.5,percent,True,advanced_ensemble_percent
10,7,Nicole Scherzinger,2372722.400605567,27.0,percent,False,advanced_ensemble_percent
10,7,Erin Andrews,1662200.797723461,25.5,percent,False,advanced_ensemble_percent
10,8,Niecy Nash,1263659.6155140733,21.5,percent,True,advanced_ensemble_percent
10,8,Chad Ochocinco,1276834.8445368032,22.5,percent,False,advanced_ensemble_percent
10,8,Evan Lysacek,2309927.9223507834,26.5,percent,False,advanced_ensemble_percent
10,8,Nicole Scherzinger,2839649.695247557,29.5,percent,False,advanced_ensemble_percent
10,8,Erin Andrews,2309927.9223507834,26.5,percent,False,advanced_ensemble_percent
10,9,Chad Ochocinco,1772369.7198643023,26.0,percent,True,advanced_ensemble_percent
10,9,Evan Lysacek,3212881.011816252,29.5,percent,False,advanced_ensemble_percent
10,9,Nicole Scherzinger,3212881.031684466,29.5,percent,False,advanced_ensemble_percent
10,9,Erin Andrews,1801868.2366349797,28.0,percent,False,advanced_ensemble_percent
10,10,Evan Lysacek,2923066.3329902906,26.8887,percent,True,advanced_ensemble_percent
10,10,Nicole Scherzinger,4151627.4113271027,28.7777,percent,False,advanced_ensemble_percent
10,10,Erin Andrews,2925306.2556826067,26.9998,percent,False,advanced_ensemble_percent
11,1,David Hasselhoff,389287.1872867958,15.0,percent,True,advanced_ensemble_percent
11,1,Florence Henderson,611177.5499388701,18.0,percent,False,advanced_ensemble_percent
11,1,Kyle Massey,1402296.020153594,50.333200000000005,percent,False,advanced_ensemble_percent
11,1,Jennifer Grey,1524890.6660073244,54.0,percent,False,advanced_ensemble_percent
11,1,Rick Fox,941324.9094388572,22.0,percent,False,advanced_ensemble_percent
11,1,Kurt Warner,822315.2147453846,19.0,percent,False,advanced_ensemble_percent
11,1,Margaret Cho,389287.1972870051,15.0,percent,False,advanced_ensemble_percent
11,1,Michael Bolton,497544.1942010194,16.0,percent,False,advanced_ensemble_percent
11,1,Brandy,1049581.9162869789,23.0,percent,False,advanced_ensemble_percent
11,1,The Situation,286406.52939450473,15.0,percent,False,advanced_ensemble_percent
11,1,Audrina Patridge,822315.2147453846,19.0,percent,False,advanced_ensemble_percent
11,1,Bristol Palin,1263573.4005142814,43.6666,percent,False,advanced_ensemble_percent
11,2,Florence Henderson,606251.0474884658,19.0,percent,False,advanced_ensemble_percent
11,2,Kyle Massey,1323319.9294998625,22.0,percent,False,advanced_ensemble_percent
11,2,Jennifer Grey,1454143.6245815074,24.0,percent,False,advanced_ensemble_percent
11,2,Rick Fox,968556.2223278093,21.0,percent,False,advanced_ensemble_percent
11,2,Kurt Warner,852815.48244896,21.0,percent,False,advanced_ensemble_percent
11,2,Margaret Cho,482968.83000821853,18.0,percent,False,advanced_ensemble_percent
11,2,Michael Bolton,321979.2245209824,12.0,percent,True,advanced_ensemble_percent
11,2,Brandy,1084296.9622066587,21.0,percent,False,advanced_ensemble_percent
11,2,The Situation,482968.83000821853,18.0,percent,False,advanced_ensemble_percent
11,2,Audrina Patridge,1099379.9174094542,23.0,percent,False,advanced_ensemble_percent
11,2,Bristol Palin,1323319.9294998625,22.0,percent,False,advanced_ensemble_percent
11,3,Florence Henderson,560665.6213294155,20.0,percent,False,advanced_ensemble_percent
11,3,Kyle Massey,1402962.1905532978,23.0,percent,False,advanced_ensemble_percent
11,3,Jennifer Grey,1547115.692630196,24.0,percent,False,advanced_ensemble_percent
11,3,Rick Fox,1137279.6296370083,24.0,percent,False,advanced_ensemble_percent
11,3,Kurt Warner,993126.1275601103,23.0,percent,False,advanced_ensemble_percent
11,3,Margaret Cho,408970.65141882515,18.0,percent,True,advanced_ensemble_percent
11,3,Brandy,1273891.6539461068,24.0,percent,False,advanced_ensemble_percent
11,3,The Situation,560665.631263523,20.0,percent,False,advanced_ensemble_percent
11,3,Audrina Patridge,1288974.6094817065,26.0,percent,False,advanced_ensemble_percent
11,3,Bristol Palin,826348.1921798125,19.0,percent,False,advanced_ensemble_percent
11,4,Florence Henderson,673146.3551852907,17.5,percent,False,advanced_ensemble_percent
11,4,Kyle Massey,1546763.953128723,20.0,percent,False,advanced_ensemble_percent
11,4,Jennifer Grey,1791319.8790066966,28.0,percent,False,advanced_ensemble_percent
11,4,Rick Fox,1031904.3764372568,19.5,percent,False,advanced_ensemble_percent
11,4,Kurt Warner,668490.8552072978,17.0,percent,False,advanced_ensemble_percent
11,4,Brandy,1584007.913216238,24.0,percent,False,advanced_ensemble_percent
11,4,The Situation,470489.87943871773,14.0,percent,True,advanced_ensemble_percent
11,4,Audrina Patridge,1404628.887689094,23.0,percent,False,advanced_ensemble_percent
11,4,Bristol Palin,829247.900690684,16.0,percent,False,advanced_ensemble_percent
11,5,Florence Henderson,598811.7589968032,21.0,percent,True,advanced_ensemble_percent
11,5,Kyle Massey,996158.3123548327,20.0,percent,False,advanced_ensemble_percent
11,5,Jennifer Grey,1854953.9900893457,25.0,percent,False,advanced_ensemble_percent
11,5,Rick Fox,1439292.4192786457,24.0,percent,False,advanced_ensemble_percent
11,5,Kurt Warner,1236040.378302356,24.0,percent,False,advanced_ensemble_percent
11,5,Brandy,1873269.0075420165,27.0,percent,False,advanced_ensemble_percent
11,5,Audrina Patridge,1226882.8695760206,23.0,percent,False,advanced_ensemble_percent
11,5,Bristol Palin,774591.2638599797,18.0,percent,False,advanced_ensemble_percent
11,6,Kyle Massey,1630434.7245855054,29.9999,percent,False,advanced_ensemble_percent
11,6,Jennifer Grey,1900161.8121631078,29.0,percent,False,advanced_ensemble_percent
11,6,Rick Fox,1352657.8306002328,30.0,percent,False,advanced_ensemble_percent
11,6,Kurt Warner,732688.9815397154,21.9999,percent,False,advanced_ensemble_percent
11,6,Brandy,2234299.748768882,35.9999,percent,False,advanced_ensemble_percent
11,6,Audrina Patridge,1090981.5390077482,31.9998,percent,True,advanced_ensemble_percent
11,6,Bristol Palin,1058775.363334808,27.9998,percent,False,advanced_ensemble_percent
11,7,Kyle Massey,1717061.1363425413,33.5,percent,False,advanced_ensemble_percent
11,7,Jennifer Grey,2465679.629174794,36.5,percent,False,advanced_ensemble_percent
11,7,Rick Fox,1000417.0583227024,34.5,percent,True,advanced_ensemble_percent
11,7,Kurt Warner,1366732.706002779,35.0,percent,False,advanced_ensemble_percent
11,7,Brandy,2103360.79079685,36.5,percent,False,advanced_ensemble_percent
11,7,Bristol Palin,1346748.679360333,32.5,percent,False,advanced_ensemble_percent
11,8,Kyle Massey,2204053.1011621426,28.0,percent,False,advanced_ensemble_percent
11,8,Jennifer Grey,2673305.3823462687,28.5,percent,False,advanced_ensemble_percent
11,8,Kurt Warner,1227812.7187435236,24.0,percent,True,advanced_ensemble_percent
11,8,Brandy,2210342.424372086,28.5,percent,False,advanced_ensemble_percent
11,8,Bristol Palin,1684486.373375979,23.5,percent,False,advanced_ensemble_percent
11,9,Kyle Massey,2507309.9435113394,29.0,percent,False,advanced_ensemble_percent
11,9,Jennifer Grey,3216374.2669542246,30.0,percent,False,advanced_ensemble_percent
11,9,Brandy,1805555.5536456858,28.5,percent,True,advanced_ensemble_percent
11,9,Bristol Palin,2470760.23588875,26.5,percent,False,advanced_ensemble_percent
11,10,Kyle Massey,2929813.1450740984,27.3332,percent,True,advanced_ensemble_percent
11,10,Jennifer Grey,4173839.6676433026,30.0,percent,False,advanced_ensemble_percent
11,10,Bristol Palin,2896347.187282599,25.666600000000003,percent,False,advanced_ensemble_percent
12,2,Ralph Macchio,1087962.9626164064,21.0,percent,False,advanced_ensemble_percent
12,2,Chelsea Kane,949074.0737275175,18.0,percent,False,advanced_ensemble_percent
12,2,Kirstie Alley,1311728.3917993044,20.0,percent,False,advanced_ensemble_percent
12,2,Hines Ward,1450617.2806881936,23.0,percent,False,advanced_ensemble_percent
12,2,Sugar Ray Leonard,478395.0659639153,17.0,percent,False,advanced_ensemble_percent
12,2,Chris Jericho,1219135.8017060265,23.0,percent,False,advanced_ensemble_percent
12,2,Petra Nemcova,601851.8552542672,18.0,percent,False,advanced_ensemble_percent
12,2,Mike Catherwood,362654.31653872435,17.0,percent,True,advanced_ensemble_percent
12,2,Romeo,1219135.8116401343,23.0,percent,False,advanced_ensemble_percent
12,2,Wendy Williams,478395.0560298077,17.0,percent,False,advanced_ensemble_percent
12,2,Kendra Wilkinson,841049.3840357023,19.0,percent,False,advanced_ensemble_percent
12,3,Ralph Macchio,970003.012805607,21.0,percent,False,advanced_ensemble_percent
12,3,Chelsea Kane,1388805.1407915028,23.0,percent,False,advanced_ensemble_percent
12,3,Kirstie Alley,1373228.8182111904,21.0,percent,False,advanced_ensemble_percent
12,3,Hines Ward,1538790.0717964142,25.0,percent,False,advanced_ensemble_percent
12,3,Sugar Ray Leonard,558989.0461098675,20.0,percent,False,advanced_ensemble_percent
12,3,Chris Jericho,835594.414315115,21.0,percent,False,advanced_ensemble_percent
12,3,Petra Nemcova,1269972.87481543,25.0,percent,False,advanced_ensemble_percent
12,3,Romeo,558989.0461098675,20.0,percent,False,advanced_ensemble_percent
12,3,Wendy Williams,385639.63123448734,15.0,percent,True,advanced_ensemble_percent
12,3,Kendra Wilkinson,1119987.9438105186,23.0,percent,False,advanced_ensemble_percent
12,4,Ralph Macchio,1368932.0428273082,25.0,percent,False,advanced_ensemble_percent
12,4,Chelsea Kane,1710355.9860535143,26.0,percent,False,advanced_ensemble_percent
12,4,Kirstie Alley,1177993.5282664043,22.0,percent,False,advanced_ensemble_percent
12,4,Hines Ward,1702265.3708612153,25.0,percent,False,advanced_ensemble_percent
12,4,Sugar Ray Leonard,503236.2470721833,21.0,percent,True,advanced_ensemble_percent
12,4,Chris Jericho,1019417.4744746957,23.0,percent,False,advanced_ensemble_percent
12,4,Petra Nemcova,852750.8054906883,23.0,percent,False,advanced_ensemble_percent
12,4,Romeo,1019417.4744746957,23.0,percent,False,advanced_ensemble_percent
12,4,Kendra Wilkinson,645631.0704792942,18.0,percent,False,advanced_ensemble_percent
12,5,Ralph Macchio,814003.4390499095,22.0,percent,False,advanced_ensemble_percent
12,5,Chelsea Kane,1681701.028127949,26.0,percent,False,advanced_ensemble_percent
12,5,Kirstie Alley,1239261.1629775923,23.0,percent,False,advanced_ensemble_percent
12,5,Hines Ward,1898625.4378150932,27.0,percent,False,advanced_ensemble_percent
12,5,Chris Jericho,1473367.6940191954,26.0,percent,False,advanced_ensemble_percent
12,5,Petra Nemcova,605670.1049411559,22.0,percent,True,advanced_ensemble_percent
12,5,Romeo,1473367.6940191954,26.0,percent,False,advanced_ensemble_percent
12,5,Kendra Wilkinson,814003.4390499095,22.0,percent,False,advanced_ensemble_percent
12,6,Ralph Macchio,1028673.8240509308,24.0,percent,False,advanced_ensemble_percent
12,6,Chelsea Kane,2140979.686048489,28.0,percent,False,advanced_ensemble_percent
12,6,Kirstie Alley,1584826.75504971,26.0,percent,False,advanced_ensemble_percent
12,6,Hines Ward,1862903.2354502606,27.0,percent,False,advanced_ensemble_percent
12,6,Chris Jericho,741338.1198972834,22.0,percent,True,advanced_ensemble_percent
12,6,Romeo,1603345.2820287622,28.0,percent,False,advanced_ensemble_percent
12,6,Kendra Wilkinson,1037933.0974745642,25.0,percent,False,advanced_ensemble_percent
12,7,Ralph Macchio,2027888.2793243662,33.0,percent,False,advanced_ensemble_percent
12,7,Chelsea Kane,2019046.5660200655,32.0,percent,False,advanced_ensemble_percent
12,7,Kirstie Alley,1654140.8940074197,30.0,percent,False,advanced_ensemble_percent
12,7,Hines Ward,2375110.52472841,33.0,percent,False,advanced_ensemble_percent
12,7,Romeo,959696.4429357627,30.0,percent,False,advanced_ensemble_percent
12,7,Kendra Wilkinson,964117.2929839755,30.5,percent,True,advanced_ensemble_percent
12,8,Ralph Macchio,1275263.9423609858,23.0,percent,False,advanced_ensemble_percent
12,8,Chelsea Kane,2803544.5115613923,27.5,percent,False,advanced_ensemble_percent
12,8,Kirstie Alley,1810331.8156242743,26.5,percent,False,advanced_ensemble_percent
12,8,Hines Ward,2797134.2308546514,27.0,percent,False,advanced_ensemble_percent
12,8,Romeo,1313725.4995986961,26.0,percent,True,advanced_ensemble_percent
12,9,Ralph Macchio,1622476.8149723664,24.0,percent,True,advanced_ensemble_percent
12,9,Chelsea Kane,3081833.0554950098,36.5,percent,False,advanced_ensemble_percent
12,9,Kirstie Alley,2306055.6498240144,27.0,percent,False,advanced_ensemble_percent
12,9,Hines Ward,2989634.4797086087,30.0,percent,False,advanced_ensemble_percent
12,10,Chelsea Kane,2947110.3825255795,29.666600000000003,percent,True,advanced_ensemble_percent
12,10,Kirstie Alley,2915303.042808327,27.9999,percent,False,advanced_ensemble_percent
12,10,Hines Ward,4137586.5746660926,29.666600000000003,percent,False,advanced_ensemble_percent
13,1,Elisabetta Canalis,387796.8982922919,15.0,percent,False,advanced_ensemble_percent
13,1,David Arquette,709258.7168615075,18.0,percent,False,advanced_ensemble_percent
13,1,Ricki Lake,1383225.9435102742,47.9999,percent,False,advanced_ensemble_percent
13,1,J.R. Martinez,1496828.7577983842,50.166500000000006,percent,False,advanced_ensemble_percent
13,1,Metta World Peace (Ron),280642.95876922004,14.0,percent,True,advanced_ensemble_percent
13,1,Hope Solo,929094.5193213879,21.0,percent,False,advanced_ensemble_percent
13,1,Chynna Phillips,1036248.4588444597,22.0,percent,False,advanced_ensemble_percent
13,1,Kristin Cavallari,816412.6514175257,19.0,percent,False,advanced_ensemble_percent
13,1,Carson Kressley,602104.7823054893,17.0,percent,False,advanced_ensemble_percent
13,1,Chaz Bono,602104.7823054893,17.0,percent,False,advanced_ensemble_percent
13,1,Nancy Grace,494950.8378153637,16.0,percent,False,advanced_ensemble_percent
13,1,Rob Kardashian,1261330.692758604,44.333200000000005,percent,False,advanced_ensemble_percent
13,2,Elisabetta Canalis,391692.4625714249,21.0,percent,True,advanced_ensemble_percent
13,2,David Arquette,604012.7216414375,18.0,percent,False,advanced_ensemble_percent
13,2,Ricki Lake,1462978.1702158826,23.0,percent,False,advanced_ensemble_percent
13,2,J.R. Martinez,1455504.3339348154,22.0,percent,False,advanced_ensemble_percent
13,2,Hope Solo,728857.4518132193,19.0,percent,False,advanced_ensemble_percent
13,2,Chynna Phillips,978546.9121567827,21.0,percent,False,advanced_ensemble_percent
13,2,Kristin Cavallari,1103391.652262672,22.0,percent,False,advanced_ensemble_percent
13,2,Carson Kressley,486641.8178166155,18.0,percent,False,advanced_ensemble_percent
13,2,Chaz Bono,596538.8654921555,17.0,percent,False,advanced_ensemble_percent
13,2,Nancy Grace,861176.0282001755,21.0,percent,False,advanced_ensemble_percent
13,2,Rob Kardashian,1330659.583894819,21.0,percent,False,advanced_ensemble_percent
13,3,David Arquette,1016233.991120225,24.0,percent,False,advanced_ensemble_percent
13,3,Ricki Lake,1602302.8103958445,27.0,percent,False,advanced_ensemble_percent
13,3,J.R. Martinez,1595270.4556687225,26.0,percent,False,advanced_ensemble_percent
13,3,Hope Solo,1016233.9911202252,24.0,percent,False,advanced_ensemble_percent
13,3,Chynna Phillips,1171541.644315086,26.0,percent,False,advanced_ensemble_percent
13,3,Kristin Cavallari,451262.25327284454,24.0,percent,True,advanced_ensemble_percent
13,3,Carson Kressley,726715.7687800835,23.0,percent,False,advanced_ensemble_percent
13,3,Chaz Bono,550311.0911402879,18.0,percent,False,advanced_ensemble_percent
13,3,Nancy Grace,571408.1354534378,21.0,percent,False,advanced_ensemble_percent
13,3,Rob Kardashian,1298719.8587332447,24.0,percent,False,advanced_ensemble_percent
13,4,David Arquette,1033753.2149505231,23.0,percent,False,advanced_ensemble_percent
13,4,Ricki Lake,1761872.2126639418,29.0,percent,False,advanced_ensemble_percent
13,4,J.R. Martinez,1737948.7659463736,26.0,percent,False,advanced_ensemble_percent
13,4,Hope Solo,1211795.7240871252,24.0,percent,False,advanced_ensemble_percent
13,4,Chynna Phillips,507600.17309127515,21.0,percent,True,advanced_ensemble_percent
13,4,Carson Kressley,669693.7111267602,20.0,percent,False,advanced_ensemble_percent
13,4,Chaz Bono,677668.1966773188,21.0,percent,False,advanced_ensemble_percent
13,4,Nancy Grace,847736.2202633625,21.0,percent,False,advanced_ensemble_percent
13,4,Rob Kardashian,1551931.78119332,24.0,percent,False,advanced_ensemble_percent
13,5,David Arquette,1290007.2742131273,25.0,percent,False,advanced_ensemble_percent
13,5,Ricki Lake,1708492.447320252,24.0,percent,False,advanced_ensemble_percent
13,5,J.R. Martinez,1957628.6520509738,28.0,percent,False,advanced_ensemble_percent
13,5,Hope Solo,1281142.026833104,24.0,percent,False,advanced_ensemble_percent
13,5,Carson Kressley,595790.1443011019,19.0,percent,True,advanced_ensemble_percent
13,5,Chaz Bono,613520.6291270414,21.0,percent,False,advanced_ensemble_percent
13,5,Nancy Grace,836061.1115859085,22.0,percent,False,advanced_ensemble_percent
13,5,Rob Kardashian,1717357.7145684913,25.0,percent,False,advanced_ensemble_percent
13,6,David Arquette,1037375.3062676217,23.0,percent,False,advanced_ensemble_percent
13,6,Ricki Lake,2172885.086241558,29.0,percent,False,advanced_ensemble_percent
13,6,J.R. Martinez,2172885.086241558,29.0,percent,False,advanced_ensemble_percent
13,6,Hope Solo,1007254.824648226,20.0,percent,False,advanced_ensemble_percent
13,6,Chaz Bono,728397.4541297451,19.0,percent,True,advanced_ensemble_percent
13,6,Nancy Grace,1316232.68672021,24.0,percent,False,advanced_ensemble_percent
13,6,Rob Kardashian,1564969.5557510804,22.0,percent,False,advanced_ensemble_percent
13,7,David Arquette,961793.7014825171,23.5,percent,True,advanced_ensemble_percent
13,7,Ricki Lake,2384812.2976976833,26.5,percent,False,advanced_ensemble_percent
13,7,J.R. Martinez,2009148.63326037,24.0,percent,False,advanced_ensemble_percent
13,7,Hope Solo,1673302.9974201038,25.0,percent,False,advanced_ensemble_percent
13,7,Nancy Grace,944728.8674802197,22.0,percent,False,advanced_ensemble_percent
13,7,Rob Kardashian,2026213.502659105,25.5,percent,False,advanced_ensemble_percent
13,8,Ricki Lake,2295404.64780364,26.0,percent,False,advanced_ensemble_percent
13,8,J.R. Martinez,2837080.776871116,30.0,percent,False,advanced_ensemble_percent
13,8,Hope Solo,1805208.5737338457,26.0,percent,False,advanced_ensemble_percent
13,8,Nancy Grace,1263532.4347322625,22.0,percent,True,advanced_ensemble_percent
13,8,Rob Kardashian,1798773.5668591356,25.5,percent,False,advanced_ensemble_percent
13,9,Ricki Lake,3248945.730853235,33.4999,percent,False,advanced_ensemble_percent
13,9,J.R. Martinez,2477146.524714859,28.0,percent,False,advanced_ensemble_percent
13,9,Hope Solo,1733472.619852044,24.4998,percent,True,advanced_ensemble_percent
13,9,Rob Kardashian,2540435.1245798618,32.4998,percent,False,advanced_ensemble_percent
13,10,Ricki Lake,2933221.267297966,27.9999,percent,True,advanced_ensemble_percent
13,10,J.R. Martinez,4126983.470288843,28.1665,percent,False,advanced_ensemble_percent
13,10,Rob Kardashian,2939795.262413191,28.3332,percent,False,advanced_ensemble_percent
14,2,William Levy,1272780.8525614617,25.0,percent,False,advanced_ensemble_percent
14,2,Jack Wagner,638241.6069893023,21.0,percent,False,advanced_ensemble_percent
14,2,Sherri Sheperd,853885.2147130861,23.0,percent,False,advanced_ensemble_percent
14,2,Jaleel White,746063.4058841403,22.0,percent,False,advanced_ensemble_percent
14,2,Roshon Fegan,1177350.6213317076,26.0,percent,False,advanced_ensemble_percent
14,2,Melissa Gilbert,428793.7830980608,20.0,percent,False,advanced_ensemble_percent
14,2,Martina Navratilova,308580.41653813864,17.0,percent,True,advanced_ensemble_percent
14,2,Donald Driver,1164959.0536666235,24.0,percent,False,advanced_ensemble_percent
14,2,Gavin DeGraw,536615.5819928987,21.0,percent,False,advanced_ensemble_percent
14,2,Gladys Knight,422597.9992655187,19.0,percent,False,advanced_ensemble_percent
14,2,Katherine Jenkins,1380602.6514562992,26.0,percent,False,advanced_ensemble_percent
14,2,Maria Menounos,1069528.812502762,25.0,percent,False,advanced_ensemble_percent
14,3,William Levy,1457746.4864473683,28.0,percent,False,advanced_ensemble_percent
14,3,Jack Wagner,494969.81804164185,24.0,percent,True,advanced_ensemble_percent
14,3,Sherri Sheperd,729711.6072601292,24.0,percent,False,advanced_ensemble_percent
14,3,Jaleel White,853034.8797523171,25.0,percent,False,advanced_ensemble_percent
14,3,Roshon Fegan,970405.7644274537,25.0,percent,False,advanced_ensemble_percent
14,3,Melissa Gilbert,494969.81804164185,24.0,percent,False,advanced_ensemble_percent
14,3,Donald Driver,1211099.9315288852,26.0,percent,False,advanced_ensemble_percent
14,3,Gavin DeGraw,612340.7027167785,24.0,percent,False,advanced_ensemble_percent
14,3,Gladys Knight,612340.7225849925,24.0,percent,False,advanced_ensemble_percent
14,3,Katherine Jenkins,1463698.8543962054,29.0,percent,False,advanced_ensemble_percent
14,3,Maria Menounos,1099681.414802586,27.0,percent,False,advanced_ensemble_percent
14,4,William Levy,1113651.8145550254,22.0,percent,False,advanced_ensemble_percent
14,4,Sherri Sheperd,423438.63944783004,21.0,percent,True,advanced_ensemble_percent
14,4,Jaleel White,840427.7761241122,22.0,percent,False,advanced_ensemble_percent
14,4,Roshon Fegan,1278876.1548571843,26.0,percent,False,advanced_ensemble_percent
14,4,Melissa Gilbert,703815.7519416017,22.0,percent,False,advanced_ensemble_percent
14,4,Donald Driver,1559253.257416848,27.0,percent,False,advanced_ensemble_percent
14,4,Gavin DeGraw,847580.8501869703,23.0,percent,False,advanced_ensemble_percent
14,4,Gladys Knight,552897.5796333748,20.0,percent,False,advanced_ensemble_percent
14,4,Katherine Jenkins,1401182.0209798706,24.0,percent,False,advanced_ensemble_percent
14,4,Maria Menounos,1278876.1548571843,26.0,percent,False,advanced_ensemble_percent
14,5,William Levy,1686362.0477431167,29.0,percent,False,advanced_ensemble_percent
14,5,Jaleel White,832166.2003142936,24.0,percent,False,advanced_ensemble_percent
14,5,Roshon Fegan,1173844.5333253583,26.0,percent,False,advanced_ensemble_percent
14,5,Melissa Gilbert,646446.0830286401,21.0,percent,False,advanced_ensemble_percent
14,5,Donald Driver,1508082.3983969435,27.0,percent,False,advanced_ensemble_percent
14,5,Gavin DeGraw,468166.4336824665,19.0,percent,True,advanced_ensemble_percent
14,5,Gladys Knight,653886.5509681199,22.0,percent,False,advanced_ensemble_percent
14,5,Katherine Jenkins,1686362.0477431167,29.0,percent,False,advanced_ensemble_percent
14,5,Maria Menounos,1344683.7047979448,27.0,percent,False,advanced_ensemble_percent
14,6,William Levy,1728285.2739047206,36.0,percent,False,advanced_ensemble_percent
14,6,Jaleel White,1521068.7269939897,36.9998,percent,False,advanced_ensemble_percent
14,6,Roshon Fegan,821903.3956714369,27.9998,percent,False,advanced_ensemble_percent
14,6,Melissa Gilbert,834824.6195544825,30.0,percent,False,advanced_ensemble_percent
14,6,Donald Driver,1501689.4690702767,33.9999,percent,False,advanced_ensemble_percent
14,6,Gladys Knight,582389.6054729413,24.0,percent,True,advanced_ensemble_percent
14,6,Katherine Jenkins,1961339.7286944864,38.9999,percent,False,advanced_ensemble_percent
14,6,Maria Menounos,1048499.1806376659,29.9999,percent,False,advanced_ensemble_percent
14,7,William Levy,1803190.2871992136,26.5,percent,False,advanced_ensemble_percent
14,7,Jaleel White,752440.9678910744,25.5,percent,True,advanced_ensemble_percent
14,7,Roshon Fegan,1017398.9515901426,26.0,percent,False,advanced_ensemble_percent
14,7,Melissa Gilbert,994692.3234628427,23.5,percent,False,advanced_ensemble_percent
14,7,Donald Driver,1542773.6013101046,26.5,percent,False,advanced_ensemble_percent
14,7,Katherine Jenkins,2068148.270898282,27.0,percent,False,advanced_ensemble_percent
14,7,Maria Menounos,1821355.5976483398,28.5,percent,False,advanced_ensemble_percent
14,8,William Levy,2373853.2176230275,28.5,percent,False,advanced_ensemble_percent
14,8,Roshon Fegan,979867.4813686253,28.0,percent,True,advanced_ensemble_percent
14,8,Melissa Gilbert,1301605.501730972,25.5,percent,False,advanced_ensemble_percent
14,8,Donald Driver,2016437.3057029373,27.5,percent,False,advanced_ensemble_percent
14,8,Katherine Jenkins,2016437.3057029373,27.5,percent,False,advanced_ensemble_percent
14,8,Maria Menounos,1311799.187871501,26.5,percent,False,advanced_ensemble_percent
14,9,William Levy,3198067.632820746,29.0,percent,False,advanced_ensemble_percent
14,9,Donald Driver,2496376.8072915897,28.5,percent,False,advanced_ensemble_percent
14,9,Katherine Jenkins,2489130.4417429846,28.0,percent,False,advanced_ensemble_percent
14,9,Maria Menounos,1816425.1181446807,29.5,percent,True,advanced_ensemble_percent
14,10,William Levy,2934434.5499046003,29.666600000000003,percent,True,advanced_ensemble_percent
14,10,Donald Driver,2934434.5499046003,29.666600000000003,percent,False,advanced_ensemble_percent
14,10,Katherine Jenkins,4131130.9001907986,30.0,percent,False,advanced_ensemble_percent
